measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,112,Grenada,1,Male,6,5-9 years,339,Pertussis,1,Number,1981,3.894250573686104e-05,0.00010147860541142597,1.0695423884821578e-05
1,Deaths,112,Grenada,2,Female,6,5-9 years,339,Pertussis,1,Number,1981,3.673349082094474e-05,0.00010585514704464031,7.371359439550477e-06
1,Deaths,112,Grenada,1,Male,6,5-9 years,339,Pertussis,2,Percent,1981,7.300062238867827e-06,1.9181697818587827e-05,2.035008785219325e-06
1,Deaths,112,Grenada,2,Female,6,5-9 years,339,Pertussis,2,Percent,1981,8.039445682709873e-06,2.228846422812645e-05,1.5910425185817058e-06
1,Deaths,112,Grenada,1,Male,6,5-9 years,339,Pertussis,3,Rate,1981,0.0006287881255173878,0.0016385320068495537,0.0001726944737863943
1,Deaths,112,Grenada,2,Female,6,5-9 years,339,Pertussis,3,Rate,1981,0.0006114885477034519,0.0017621306520739122,0.00012270823647723557
1,Deaths,112,Grenada,1,Male,7,10-14 years,339,Pertussis,1,Number,1981,2.69208514344773e-05,8.385741081135143e-05,4.008926511763859e-06
1,Deaths,112,Grenada,2,Female,7,10-14 years,339,Pertussis,1,Number,1981,1.754683088196252e-05,6.131550083872404e-05,1.5654744628072078e-06
1,Deaths,112,Grenada,1,Male,7,10-14 years,339,Pertussis,2,Percent,1981,6.4566633766521955e-06,2.0462883770823943e-05,1.028683721768952e-06
1,Deaths,112,Grenada,2,Female,7,10-14 years,339,Pertussis,2,Percent,1981,5.236758652168796e-06,1.8540110438288118e-05,4.797138499743922e-07
1,Deaths,112,Grenada,1,Male,7,10-14 years,339,Pertussis,3,Rate,1981,0.0004394325789960236,0.0013688154845492059,6.543823178689636e-05
1,Deaths,112,Grenada,2,Female,7,10-14 years,339,Pertussis,3,Rate,1981,0.0002909875238003518,0.0010168243986428144,2.5961014873245665e-05
1,Deaths,112,Grenada,1,Male,8,15-19 years,339,Pertussis,1,Number,1981,2.3997839787440455e-05,6.965396211411238e-05,4.260419843847501e-06
1,Deaths,112,Grenada,2,Female,8,15-19 years,339,Pertussis,1,Number,1981,1.4765220592320127e-05,4.3059753968912595e-05,2.530203108230312e-06
1,Deaths,112,Grenada,1,Male,8,15-19 years,339,Pertussis,2,Percent,1981,3.482246152190176e-06,9.983261159260017e-06,6.389251782428829e-07
1,Deaths,112,Grenada,2,Female,8,15-19 years,339,Pertussis,2,Percent,1981,3.039192345968302e-06,9.013530994535642e-06,5.159367956830307e-07
1,Deaths,112,Grenada,1,Male,8,15-19 years,339,Pertussis,3,Rate,1981,0.0004165491072798885,0.001209037813158736,7.395140972317834e-05
1,Deaths,112,Grenada,2,Female,8,15-19 years,339,Pertussis,3,Rate,1981,0.0002537982361114976,0.0007401507844989018,4.349146576290849e-05
1,Deaths,112,Grenada,1,Male,9,20-24 years,339,Pertussis,1,Number,1981,4.747933419743879e-05,0.00015569549306774103,7.324596427833082e-06
1,Deaths,112,Grenada,2,Female,9,20-24 years,339,Pertussis,1,Number,1981,1.9521210502123526e-05,6.606941514615348e-05,2.3709750023731654e-06
1,Deaths,112,Grenada,1,Male,9,20-24 years,339,Pertussis,2,Percent,1981,4.611390116040459e-06,1.4230678080936821e-05,7.416592541983785e-07
1,Deaths,112,Grenada,2,Female,9,20-24 years,339,Pertussis,2,Percent,1981,2.903423540463481e-06,9.734821300156155e-06,3.5644319728756995e-07
1,Deaths,112,Grenada,1,Male,9,20-24 years,339,Pertussis,3,Rate,1981,0.0010117217048838847,0.0033176646714167517,0.00015607744528889033
1,Deaths,112,Grenada,2,Female,9,20-24 years,339,Pertussis,3,Rate,1981,0.000405317691116334,0.0013717951966929734,4.922840791824351e-05
1,Deaths,112,Grenada,1,Male,10,25-29 years,339,Pertussis,1,Number,1981,2.206632913104667e-05,7.608166361468517e-05,3.0207776593241878e-06
1,Deaths,112,Grenada,2,Female,10,25-29 years,339,Pertussis,1,Number,1981,1.6020695997165116e-05,5.630590231699084e-05,1.8382454777457496e-06
1,Deaths,112,Grenada,1,Male,10,25-29 years,339,Pertussis,2,Percent,1981,2.5618007987324102e-06,9.001825372447513e-06,3.375246925075908e-07
1,Deaths,112,Grenada,2,Female,10,25-29 years,339,Pertussis,2,Percent,1981,2.5689244580734294e-06,9.280308686378006e-06,2.9181906106204613e-07
1,Deaths,112,Grenada,1,Male,10,25-29 years,339,Pertussis,3,Rate,1981,0.0006944886894993333,0.002394501348407356,9.507226623123465e-05
1,Deaths,112,Grenada,2,Female,10,25-29 years,339,Pertussis,3,Rate,1981,0.0004912092750446384,0.0017263907549807719,5.636229715846027e-05
1,Deaths,112,Grenada,1,Male,11,30-34 years,339,Pertussis,1,Number,1981,2.5575535693083484e-05,7.027999705502259e-05,6.2816715011958994e-06
1,Deaths,112,Grenada,2,Female,11,30-34 years,339,Pertussis,1,Number,1981,1.1175224834922289e-05,4.0398481565681316e-05,1.1086040984916591e-06
1,Deaths,112,Grenada,1,Male,11,30-34 years,339,Pertussis,2,Percent,1981,3.7003329938185075e-06,1.0264324156483147e-05,9.228317656551603e-07
1,Deaths,112,Grenada,2,Female,11,30-34 years,339,Pertussis,2,Percent,1981,2.037783458120762e-06,7.024822455774912e-06,1.9983725683932574e-07
1,Deaths,112,Grenada,1,Male,11,30-34 years,339,Pertussis,3,Rate,1981,0.001205784862945314,0.0033134225469891075,0.0002961558460019022
1,Deaths,112,Grenada,2,Female,11,30-34 years,339,Pertussis,3,Rate,1981,0.0005029975014529532,0.0018183379386274533,4.9898333132345124e-05
1,Deaths,112,Grenada,1,Male,12,35-39 years,339,Pertussis,1,Number,1981,1.9439895439588493e-05,5.064572568777016e-05,4.401442411992322e-06
1,Deaths,112,Grenada,2,Female,12,35-39 years,339,Pertussis,1,Number,1981,7.92028553571973e-06,2.2872279534771358e-05,1.579554947487031e-06
1,Deaths,112,Grenada,1,Male,12,35-39 years,339,Pertussis,2,Percent,1981,2.794487919940819e-06,7.363868000733915e-06,6.337467316754017e-07
