measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,22,Republic of Fiji,1,Male,6,5-9 years,339,Pertussis,1,Number,1980,1.7145680431079766,5.5848662526349235,0.17318109173635352
1,Deaths,22,Republic of Fiji,2,Female,6,5-9 years,339,Pertussis,1,Number,1980,2.1036185335589965,6.176700243294201,0.21061081955190752
1,Deaths,22,Republic of Fiji,1,Male,6,5-9 years,339,Pertussis,2,Percent,1980,0.050023366111304285,0.153379543273681,0.005201483509482927
1,Deaths,22,Republic of Fiji,2,Female,6,5-9 years,339,Pertussis,2,Percent,1980,0.0707472305008214,0.20598571612135516,0.0073693527501708924
1,Deaths,22,Republic of Fiji,1,Male,6,5-9 years,339,Pertussis,3,Rate,1980,4.0155682737227565,13.079919357655601,0.40559515872265495
1,Deaths,22,Republic of Fiji,2,Female,6,5-9 years,339,Pertussis,3,Rate,1980,5.161156223067187,15.154323081934567,0.5167264523651917
1,Deaths,22,Republic of Fiji,1,Male,7,10-14 years,339,Pertussis,1,Number,1980,0.44900843689401104,1.512525572829377,0.04539519684669176
1,Deaths,22,Republic of Fiji,2,Female,7,10-14 years,339,Pertussis,1,Number,1980,0.5397096126882589,1.752743007839229,0.051489018260455655
1,Deaths,22,Republic of Fiji,1,Male,7,10-14 years,339,Pertussis,2,Percent,1980,0.01523126520696504,0.05186426967976337,0.0015653463482817025
1,Deaths,22,Republic of Fiji,2,Female,7,10-14 years,339,Pertussis,2,Percent,1980,0.01996699934056608,0.06433659574116578,0.0019603893945467827
1,Deaths,22,Republic of Fiji,1,Male,7,10-14 years,339,Pertussis,3,Rate,1980,1.079992465555988,3.6380524025700574,0.10918830591691273
1,Deaths,22,Republic of Fiji,2,Female,7,10-14 years,339,Pertussis,3,Rate,1980,1.3258443662919845,4.3057681165363855,0.12648732426035456
1,Deaths,22,Republic of Fiji,1,Male,8,15-19 years,339,Pertussis,1,Number,1980,0.11283704070155241,0.3705107543050264,0.010997222673273608
1,Deaths,22,Republic of Fiji,2,Female,8,15-19 years,339,Pertussis,1,Number,1980,0.1236369962593386,0.41835881427777105,0.012127776482029397
1,Deaths,22,Republic of Fiji,1,Male,8,15-19 years,339,Pertussis,2,Percent,1980,0.0017963789666912543,0.005976176600800219,0.00017568643908025762
1,Deaths,22,Republic of Fiji,2,Female,8,15-19 years,339,Pertussis,2,Percent,1980,0.0026121336531997816,0.008843498166695357,0.00026019503530429466
1,Deaths,22,Republic of Fiji,1,Male,8,15-19 years,339,Pertussis,3,Rate,1980,0.27821797256918523,0.913554186080368,0.027115431041324425
1,Deaths,22,Republic of Fiji,2,Female,8,15-19 years,339,Pertussis,3,Rate,1980,0.30881333785688947,1.0449524476312286,0.030292058603089006
1,Deaths,22,Republic of Fiji,1,Male,9,20-24 years,339,Pertussis,1,Number,1980,0.058988012462491204,0.19787122335674495,0.006068900692861047
1,Deaths,22,Republic of Fiji,2,Female,9,20-24 years,339,Pertussis,1,Number,1980,0.08277746166346758,0.28551068562856396,0.0077141826638784695
1,Deaths,22,Republic of Fiji,1,Male,9,20-24 years,339,Pertussis,2,Percent,1980,0.0008338150582010109,0.0028370887044806828,8.52225479520547e-05
1,Deaths,22,Republic of Fiji,2,Female,9,20-24 years,339,Pertussis,2,Percent,1980,0.0017309378767823226,0.005863688080680335,0.00016440408180401874
1,Deaths,22,Republic of Fiji,1,Male,9,20-24 years,339,Pertussis,3,Rate,1980,0.17388408295422758,0.583282175141889,0.017889825194389197
1,Deaths,22,Republic of Fiji,2,Female,9,20-24 years,339,Pertussis,3,Rate,1980,0.2397801943529909,0.8270343921416276,0.022345553744318195
1,Deaths,22,Republic of Fiji,1,Male,10,25-29 years,339,Pertussis,1,Number,1980,0.03817599674598973,0.13178230331605947,0.00394933048478818
1,Deaths,22,Republic of Fiji,2,Female,10,25-29 years,339,Pertussis,1,Number,1980,0.06325514217317854,0.20832014832335904,0.006007912709309059
1,Deaths,22,Republic of Fiji,1,Male,10,25-29 years,339,Pertussis,2,Percent,1980,0.0006702632574893498,0.0023687373137564957,6.85546562808251e-05
1,Deaths,22,Republic of Fiji,2,Female,10,25-29 years,339,Pertussis,2,Percent,1980,0.0015705656168080275,0.005285622328458263,0.00014964992829250175
1,Deaths,22,Republic of Fiji,1,Male,10,25-29 years,339,Pertussis,3,Rate,1980,0.14391094961231513,0.4967759332781402,0.014887676782360276
1,Deaths,22,Republic of Fiji,2,Female,10,25-29 years,339,Pertussis,3,Rate,1980,0.23445933725994902,0.7721523062910655,0.02226872288554442
1,Deaths,22,Republic of Fiji,1,Male,11,30-34 years,339,Pertussis,1,Number,1980,0.04184858379831719,0.1351678790533338,0.004210385701108653
1,Deaths,22,Republic of Fiji,2,Female,11,30-34 years,339,Pertussis,1,Number,1980,0.0434608611913625,0.14680873369804037,0.004122173683999583
1,Deaths,22,Republic of Fiji,1,Male,11,30-34 years,339,Pertussis,2,Percent,1980,0.0006957018392048432,0.0023069822454886966,6.975346805363363e-05
1,Deaths,22,Republic of Fiji,2,Female,11,30-34 years,339,Pertussis,2,Percent,1980,0.0010355482222140127,0.003438857090968193,0.00010257726423349708
1,Deaths,22,Republic of Fiji,1,Male,11,30-34 years,339,Pertussis,3,Rate,1980,0.19042354021874627,0.615054171898408,0.019158510948791944
1,Deaths,22,Republic of Fiji,2,Female,11,30-34 years,339,Pertussis,3,Rate,1980,0.20042996953388748,0.6770429580961644,0.0190103721658795
1,Deaths,22,Republic of Fiji,1,Male,12,35-39 years,339,Pertussis,1,Number,1980,0.03952899920759011,0.13247780260628908,0.0038033950616618204
1,Deaths,22,Republic of Fiji,2,Female,12,35-39 years,339,Pertussis,1,Number,1980,0.03934884447504256,0.13687598975209683,0.0035950931562220173
1,Deaths,22,Republic of Fiji,1,Male,12,35-39 years,339,Pertussis,2,Percent,1980,0.0004792752191465565,0.0016483609402061284,4.639061498522185e-05
1,Deaths,22,Republic of Fiji,2,Female,12,35-39 years,339,Pertussis,2,Percent,1980,0.0008233881046398515,0.002794120443297134,7.687313754768782e-05
1,Deaths,22,Republic of Fiji,1,Male,12,35-39 years,339,Pertussis,3,Rate,1980,0.21252844714194236,0.7122695295378283,0.02044902887819909
1,Deaths,22,Republic of Fiji,2,Female,12,35-39 years,339,Pertussis,3,Rate,1980,0.21286415564268307,0.7404535603279646,0.019448257740868773
1,Deaths,22,Republic of Fiji,1,Male,13,40-44 years,339,Pertussis,1,Number,1980,0.04782000445868522,0.1577985864770993,0.004813971295054342
1,Deaths,22,Republic of Fiji,2,Female,13,40-44 years,339,Pertussis,1,Number,1980,0.03437456398850755,0.11861530246891445,0.0032345731026480096
1,Deaths,22,Republic of Fiji,1,Male,13,40-44 years,339,Pertussis,2,Percent,1980,0.00048365114714048977,0.0016342071423720358,4.7868110553900395e-05
1,Deaths,22,Republic of Fiji,2,Female,13,40-44 years,339,Pertussis,2,Percent,1980,0.0005518387615338805,0.0018821585640669326,5.2583801684460036e-05
1,Deaths,22,Republic of Fiji,1,Male,13,40-44 years,339,Pertussis,3,Rate,1980,0.31257461207228776,1.0314476653018447,0.03146643809660807
1,Deaths,22,Republic of Fiji,2,Female,13,40-44 years,339,Pertussis,3,Rate,1980,0.227593349589188,0.7853497141217708,0.021416048423737847
1,Deaths,22,Republic of Fiji,1,Male,14,45-49 years,339,Pertussis,1,Number,1980,0.027116633822111783,0.09038273546198008,0.002684756670444088
1,Deaths,22,Republic of Fiji,2,Female,14,45-49 years,339,Pertussis,1,Number,1980,0.0330386702499136,0.114366559969002,0.003203378768663783
1,Deaths,22,Republic of Fiji,1,Male,14,45-49 years,339,Pertussis,2,Percent,1980,0.00018904957740680311,0.0006228682793213365,1.87921761455317e-05
1,Deaths,22,Republic of Fiji,2,Female,14,45-49 years,339,Pertussis,2,Percent,1980,0.0004042699896430859,0.0013976624439200418,4.001220973892452e-05
1,Deaths,22,Republic of Fiji,1,Male,14,45-49 years,339,Pertussis,3,Rate,1980,0.21089149252200579,0.7029246367687306,0.02087989036554652
1,Deaths,22,Republic of Fiji,2,Female,14,45-49 years,339,Pertussis,3,Rate,1980,0.2706084561810381,0.936737404921092,0.02623778065503373
1,Deaths,22,Republic of Fiji,1,Male,15,50-54 years,339,Pertussis,1,Number,1980,0.026106045681929698,0.08592849814232792,0.002524049093826265
1,Deaths,22,Republic of Fiji,2,Female,15,50-54 years,339,Pertussis,1,Number,1980,0.018131273968336414,0.06010861008697287,0.001688111351684382
1,Deaths,22,Republic of Fiji,1,Male,15,50-54 years,339,Pertussis,2,Percent,1980,0.0001562468236875177,0.0005312323976357284,1.5414503652819258e-05
1,Deaths,22,Republic of Fiji,2,Female,15,50-54 years,339,Pertussis,2,Percent,1980,0.00017321558607893782,0.0005733789802246244,1.702452787084442e-05
1,Deaths,22,Republic of Fiji,1,Male,15,50-54 years,339,Pertussis,3,Rate,1980,0.2644406813466949,0.8704110485635128,0.02556730614265086
1,Deaths,22,Republic of Fiji,2,Female,15,50-54 years,339,Pertussis,3,Rate,1980,0.19433077936127977,0.6442433700424907,0.0180931574468702
1,Deaths,22,Republic of Fiji,1,Male,16,55-59 years,339,Pertussis,1,Number,1980,0.03889982923664187,0.12779069559904435,0.003925756082254024
