measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,16,Republic of the Philippines,1,Male,6,5-9 years,339,Pertussis,1,Number,1980,226.8915022400543,685.9299199755313,21.228908192364795
1,Deaths,16,Republic of the Philippines,2,Female,6,5-9 years,339,Pertussis,1,Number,1980,259.2796676987781,750.990149000103,24.401718014047226
1,Deaths,16,Republic of the Philippines,1,Male,6,5-9 years,339,Pertussis,2,Percent,1980,0.033993650964824124,0.10107189863773668,0.00319270319002436
1,Deaths,16,Republic of the Philippines,2,Female,6,5-9 years,339,Pertussis,2,Percent,1980,0.04990085655425131,0.14553551304735945,0.004793149964246383
1,Deaths,16,Republic of the Philippines,1,Male,6,5-9 years,339,Pertussis,3,Rate,1980,6.413527929901551,19.38913822811997,0.6000762226387683
1,Deaths,16,Republic of the Philippines,2,Female,6,5-9 years,339,Pertussis,3,Rate,1980,7.759213355937729,22.474160222501407,0.7302467563418346
1,Deaths,16,Republic of the Philippines,1,Male,7,10-14 years,339,Pertussis,1,Number,1980,52.5663361182884,166.56876714183446,4.651043737026498
1,Deaths,16,Republic of the Philippines,2,Female,7,10-14 years,339,Pertussis,1,Number,1980,53.758586163051206,163.49067145042994,4.860981581367568
1,Deaths,16,Republic of the Philippines,1,Male,7,10-14 years,339,Pertussis,2,Percent,1980,0.015494470530787506,0.049417796281493225,0.001396440305111352
1,Deaths,16,Republic of the Philippines,2,Female,7,10-14 years,339,Pertussis,2,Percent,1980,0.021446572821261316,0.06763951814663256,0.0019381999200712278
1,Deaths,16,Republic of the Philippines,1,Male,7,10-14 years,339,Pertussis,3,Rate,1980,1.6570830588560368,5.250856394939801,0.14661789943438092
1,Deaths,16,Republic of the Philippines,2,Female,7,10-14 years,339,Pertussis,3,Rate,1980,1.7684709649664576,5.378275846504254,0.15990942845505388
1,Deaths,16,Republic of the Philippines,1,Male,8,15-19 years,339,Pertussis,1,Number,1980,11.250275874821686,37.340279237700464,0.9610864288320969
1,Deaths,16,Republic of the Philippines,2,Female,8,15-19 years,339,Pertussis,1,Number,1980,11.620238979219591,37.201851456377206,0.9303299091208419
1,Deaths,16,Republic of the Philippines,1,Male,8,15-19 years,339,Pertussis,2,Percent,1980,0.0019299472954391772,0.0066991967428612405,0.0001657096878747159
1,Deaths,16,Republic of the Philippines,2,Female,8,15-19 years,339,Pertussis,2,Percent,1980,0.004117328961777017,0.013533614830732083,0.0003331864882112429
1,Deaths,16,Republic of the Philippines,1,Male,8,15-19 years,339,Pertussis,3,Rate,1980,0.41848011265991175,1.388958318534842,0.03574983951404145
1,Deaths,16,Republic of the Philippines,2,Female,8,15-19 years,339,Pertussis,3,Rate,1980,0.41599786129385397,1.3318048509759572,0.03330527480407871
1,Deaths,16,Republic of the Philippines,1,Male,9,20-24 years,339,Pertussis,1,Number,1980,6.036089677835049,20.284374966976916,0.5050199270696494
1,Deaths,16,Republic of the Philippines,2,Female,9,20-24 years,339,Pertussis,1,Number,1980,7.886208204401099,25.340443477452666,0.6332490741250764
1,Deaths,16,Republic of the Philippines,1,Male,9,20-24 years,339,Pertussis,2,Percent,1980,0.0008566361324424184,0.0029351932362954884,7.354027672691943e-05
1,Deaths,16,Republic of the Philippines,2,Female,9,20-24 years,339,Pertussis,2,Percent,1980,0.002519181998257924,0.008554302156455869,0.00020222511086930147
1,Deaths,16,Republic of the Philippines,1,Male,9,20-24 years,339,Pertussis,3,Rate,1980,0.2625390999665383,0.8822668037503308,0.021965789806752387
1,Deaths,16,Republic of the Philippines,2,Female,9,20-24 years,339,Pertussis,3,Rate,1980,0.3216613795405496,1.0335818933334593,0.02582886039734184
1,Deaths,16,Republic of the Philippines,1,Male,10,25-29 years,339,Pertussis,1,Number,1980,4.3511974877668615,14.290901426889842,0.3720128764172381
1,Deaths,16,Republic of the Philippines,2,Female,10,25-29 years,339,Pertussis,1,Number,1980,6.3614908317245975,20.570158940844156,0.5092638913742779
1,Deaths,16,Republic of the Philippines,1,Male,10,25-29 years,339,Pertussis,2,Percent,1980,0.000684951488506795,0.0022251978986068486,5.958560670245197e-05
1,Deaths,16,Republic of the Philippines,2,Female,10,25-29 years,339,Pertussis,2,Percent,1980,0.0020494629752819183,0.006728145975174397,0.00016343574936762134
1,Deaths,16,Republic of the Philippines,1,Male,10,25-29 years,339,Pertussis,3,Rate,1980,0.22135448164143773,0.7270079297553539,0.018925070088128833
1,Deaths,16,Republic of the Philippines,2,Female,10,25-29 years,339,Pertussis,3,Rate,1980,0.32207035930029265,1.0414285984509957,0.02578307645365473
1,Deaths,16,Republic of the Philippines,1,Male,11,30-34 years,339,Pertussis,1,Number,1980,4.437657247861465,14.673942158776347,0.3692789616647003
1,Deaths,16,Republic of the Philippines,2,Female,11,30-34 years,339,Pertussis,1,Number,1980,4.267189509711532,13.854728163943818,0.3394118351730528
