measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,6,5-9 years,339,Pertussis,1,Number,1980,118.16554603766436,394.1640149073798,11.226958569371124
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,6,5-9 years,339,Pertussis,1,Number,1980,146.46601999417206,469.45045753039983,14.21167832456047
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,6,5-9 years,339,Pertussis,2,Percent,1980,0.035736534520666344,0.11752528680916907,0.003468840307643652
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,6,5-9 years,339,Pertussis,2,Percent,1980,0.05115741213712093,0.16308282647892203,0.004865096229062973
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,6,5-9 years,339,Pertussis,3,Rate,1980,7.906569897702312,26.373891879032303,0.7512065542272957
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,6,5-9 years,339,Pertussis,3,Rate,1980,10.298855707605478,33.00972146418218,0.9993036230067316
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,7,10-14 years,339,Pertussis,1,Number,1980,27.00594865131376,88.21149560199385,2.2717300303581838
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,7,10-14 years,339,Pertussis,1,Number,1980,30.345396284169183,101.88990599373497,2.5944612413558534
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,7,10-14 years,339,Pertussis,2,Percent,1980,0.01235982520942177,0.040785415500604036,0.001030057436675217
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,7,10-14 years,339,Pertussis,2,Percent,1980,0.015625159715156968,0.05243364381643678,0.001314236600210105
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,7,10-14 years,339,Pertussis,3,Rate,1980,2.186443468856812,7.1417394340519955,0.18392278501354947
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,7,10-14 years,339,Pertussis,3,Rate,1980,2.5597966020649436,8.594958942208455,0.21885669271277855
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,8,15-19 years,339,Pertussis,1,Number,1980,5.172600355315387,16.645658384492638,0.4294401311518659
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,8,15-19 years,339,Pertussis,1,Number,1980,4.433026637117345,14.422279916374409,0.36270363929625915
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,8,15-19 years,339,Pertussis,2,Percent,1980,0.0019534251359226164,0.006309775577793056,0.0001579503232547126
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,8,15-19 years,339,Pertussis,2,Percent,1980,0.0025065135336920594,0.008071912163725855,0.00020383222638034203
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,8,15-19 years,339,Pertussis,3,Rate,1980,0.49540891609954274,1.5942479626423698,0.04112988734669398
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,8,15-19 years,339,Pertussis,3,Rate,1980,0.43947384371389203,1.4297714200265375,0.0359570955779765
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,9,20-24 years,339,Pertussis,1,Number,1980,2.685168780990725,8.677809379842202,0.2293019988751325
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,9,20-24 years,339,Pertussis,1,Number,1980,2.6947570733091237,9.293088617148145,0.21956952827804974
1,Deaths,139,People's Democratic Republic of Algeria,1,Male,9,20-24 years,339,Pertussis,2,Percent,1980,0.0009440177610716684,0.0030540564234489464,7.735435200664928e-05
1,Deaths,139,People's Democratic Republic of Algeria,2,Female,9,20-24 years,339,Pertussis,2,Percent,1980,0.0014474227504818603,0.00488643069090587,0.00011949473388895974
