measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,85,State of Israel,1,Male,6,5-9 years,339,Pertussis,1,Number,1981,1.6432232875108446e-05,3.555647110128109e-05,6.1461025959664965e-06
1,Deaths,85,State of Israel,2,Female,6,5-9 years,339,Pertussis,1,Number,1981,2.8957175644018966e-05,6.795833413145281e-05,7.640862765622416e-06
1,Deaths,85,State of Israel,1,Male,6,5-9 years,339,Pertussis,2,Percent,1981,2.1718345514502292e-07,4.688559061482623e-07,8.127076452170087e-08
1,Deaths,85,State of Israel,2,Female,6,5-9 years,339,Pertussis,2,Percent,1981,5.801693940417295e-07,1.353565862160809e-06,1.5662735391597127e-07
1,Deaths,85,State of Israel,1,Male,6,5-9 years,339,Pertussis,3,Rate,1981,7.037835226598716e-06,1.5228641582191773e-05,2.632342036833344e-06
1,Deaths,85,State of Israel,2,Female,6,5-9 years,339,Pertussis,3,Rate,1981,1.3056027578781234e-05,3.0640622398253106e-05,3.445063711324133e-06
1,Deaths,85,State of Israel,1,Male,7,10-14 years,339,Pertussis,1,Number,1981,5.646662857096667e-05,0.0001577632514305722,1.0201266075037914e-05
1,Deaths,85,State of Israel,2,Female,7,10-14 years,339,Pertussis,1,Number,1981,2.4442604788816694e-05,6.705175023348004e-05,3.7760666407824774e-06
1,Deaths,85,State of Israel,1,Male,7,10-14 years,339,Pertussis,2,Percent,1981,9.58155207592604e-07,2.6751769169725598e-06,1.7351742938479108e-07
1,Deaths,85,State of Israel,2,Female,7,10-14 years,339,Pertussis,2,Percent,1981,5.735295826599412e-07,1.5667442524747327e-06,8.878929189414227e-08
1,Deaths,85,State of Israel,1,Male,7,10-14 years,339,Pertussis,3,Rate,1981,2.8359184916989196e-05,7.923329820908525e-05,5.123372836857436e-06
1,Deaths,85,State of Israel,2,Female,7,10-14 years,339,Pertussis,3,Rate,1981,1.3009629114735745e-05,3.568843867371224e-05,2.009819613480085e-06
1,Deaths,85,State of Israel,1,Male,8,15-19 years,339,Pertussis,1,Number,1981,2.5911253161608325e-06,6.3960191669544474e-06,7.360530479515752e-07
1,Deaths,85,State of Israel,2,Female,8,15-19 years,339,Pertussis,1,Number,1981,4.337551275885705e-06,1.0561966605066268e-05,9.245093117570376e-07
1,Deaths,85,State of Israel,1,Male,8,15-19 years,339,Pertussis,2,Percent,1981,1.8612048679227753e-08,4.611070919444853e-08,5.332290095570075e-09
1,Deaths,85,State of Israel,2,Female,8,15-19 years,339,Pertussis,2,Percent,1981,8.453102146098046e-08,2.0638591787031674e-07,1.7906294750781036e-08
1,Deaths,85,State of Israel,1,Male,8,15-19 years,339,Pertussis,3,Rate,1981,1.40662778574165e-06,3.4721664067195785e-06,3.9957645528413036e-07
1,Deaths,85,State of Israel,2,Female,8,15-19 years,339,Pertussis,3,Rate,1981,2.563824182883336e-06,6.242929173291605e-06,5.464556336108148e-07
1,Deaths,85,State of Israel,1,Male,9,20-24 years,339,Pertussis,1,Number,1981,1.707346582725052e-06,5.9494369350144e-06,1.5870458255696224e-07
1,Deaths,85,State of Israel,2,Female,9,20-24 years,339,Pertussis,1,Number,1981,1.1503152359006128e-05,3.2273384759112524e-05,1.74009294168022e-06
1,Deaths,85,State of Israel,1,Male,9,20-24 years,339,Pertussis,2,Percent,1981,9.872922881939714e-09,3.4491225824113437e-08,9.181527569295551e-10
1,Deaths,85,State of Israel,2,Female,9,20-24 years,339,Pertussis,2,Percent,1981,1.8826935400371108e-07,5.317696646275987e-07,2.802878002941766e-08
1,Deaths,85,State of Israel,1,Male,9,20-24 years,339,Pertussis,3,Rate,1981,1.0167285558297336e-06,3.542902468743449e-06,9.450891966478151e-08
1,Deaths,85,State of Israel,2,Female,9,20-24 years,339,Pertussis,3,Rate,1981,7.125234858463173e-06,1.999064594725498e-05,1.0778411428514587e-06
1,Deaths,85,State of Israel,1,Male,10,25-29 years,339,Pertussis,1,Number,1981,2.6682313720397356e-06,7.5104520594485516e-06,5.686037037025727e-07
1,Deaths,85,State of Israel,2,Female,10,25-29 years,339,Pertussis,1,Number,1981,4.405586866686145e-06,1.218900568251478e-05,7.623690423181773e-07
1,Deaths,85,State of Israel,1,Male,10,25-29 years,339,Pertussis,2,Percent,1981,1.8556213987773367e-08,5.2633247921205804e-08,3.9534062895451215e-09
1,Deaths,85,State of Israel,2,Female,10,25-29 years,339,Pertussis,2,Percent,1981,6.24610093652858e-08,1.7334085137359675e-07,1.078246356560614e-08
1,Deaths,85,State of Israel,1,Male,10,25-29 years,339,Pertussis,3,Rate,1981,1.672882756076128e-06,4.708776709638661e-06,3.564935713344456e-07
1,Deaths,85,State of Israel,2,Female,10,25-29 years,339,Pertussis,3,Rate,1981,2.7329003920854032e-06,7.561158006159683e-06,4.7291739278138487e-07
1,Deaths,85,State of Israel,1,Male,11,30-34 years,339,Pertussis,1,Number,1981,2.2518071772622925e-06,5.519652038711604e-06,6.061745682248712e-07
1,Deaths,85,State of Israel,2,Female,11,30-34 years,339,Pertussis,1,Number,1981,8.293739336634602e-06,2.2531174698803802e-05,1.5181680737793358e-06
1,Deaths,85,State of Israel,1,Male,11,30-34 years,339,Pertussis,2,Percent,1981,1.3661921857093083e-08,3.342682475582589e-08,3.6707583901440315e-09
1,Deaths,85,State of Israel,2,Female,11,30-34 years,339,Pertussis,2,Percent,1981,9.179037097159534e-08,2.5055029694584436e-07,1.6978245319168735e-08
1,Deaths,85,State of Israel,1,Male,11,30-34 years,339,Pertussis,3,Rate,1981,1.5345703005519717e-06,3.7615539081308067e-06,4.13098198966905e-07
1,Deaths,85,State of Israel,2,Female,11,30-34 years,339,Pertussis,3,Rate,1981,5.575011076394783e-06,1.5145345592810398e-05,1.020505164632186e-06
1,Deaths,85,State of Israel,1,Male,12,35-39 years,339,Pertussis,1,Number,1981,2.400080014283757e-06,6.4278156343424955e-06,5.742613573096456e-07
1,Deaths,85,State of Israel,2,Female,12,35-39 years,339,Pertussis,1,Number,1981,7.116211002938098e-06,1.7961292286258e-05,1.6430674360293063e-06
1,Deaths,85,State of Israel,1,Male,12,35-39 years,339,Pertussis,2,Percent,1981,1.834790439250535e-08,4.9187956831193176e-08,4.376387342674645e-09
1,Deaths,85,State of Israel,2,Female,12,35-39 years,339,Pertussis,2,Percent,1981,8.393617756720526e-08,2.131992711689268e-07,1.904874633763822e-08
1,Deaths,85,State of Israel,1,Male,12,35-39 years,339,Pertussis,3,Rate,1981,2.3326142668593964e-06,6.247131080704268e-06,5.58118990614682e-07
1,Deaths,85,State of Israel,2,Female,12,35-39 years,339,Pertussis,3,Rate,1981,6.8362406753741295e-06,1.72546481349281e-05,1.57842487159651e-06
1,Deaths,85,State of Israel,1,Male,13,40-44 years,339,Pertussis,1,Number,1981,2.383529907407796e-06,6.224095589844288e-06,6.316153575900848e-07
1,Deaths,85,State of Israel,2,Female,13,40-44 years,339,Pertussis,1,Number,1981,1.7308341355825514e-05,4.4815806602500866e-05,2.8800390145976675e-06
1,Deaths,85,State of Israel,1,Male,13,40-44 years,339,Pertussis,2,Percent,1981,1.2424216403579979e-08,3.228643886965471e-08,3.2891130374187162e-09
1,Deaths,85,State of Israel,2,Female,13,40-44 years,339,Pertussis,2,Percent,1981,1.4732413056011083e-07,3.835044737256648e-07,2.455806694941804e-08
1,Deaths,85,State of Israel,1,Male,13,40-44 years,339,Pertussis,3,Rate,1981,2.7270202978102393e-06,7.121049732275348e-06,7.226374190664374e-07
1,Deaths,85,State of Israel,2,Female,13,40-44 years,339,Pertussis,3,Rate,1981,1.9165274334942408e-05,4.962389003204908e-05,3.18902526102097e-06
1,Deaths,85,State of Israel,1,Male,14,45-49 years,339,Pertussis,1,Number,1981,7.410215802729048e-06,1.5828866014124614e-05,2.5023145597250764e-06
1,Deaths,85,State of Israel,2,Female,14,45-49 years,339,Pertussis,1,Number,1981,2.9439366503378696e-05,6.886319690239499e-05,7.6220825671756825e-06
1,Deaths,85,State of Israel,1,Male,14,45-49 years,339,Pertussis,2,Percent,1981,2.316150195083539e-08,4.938484301284392e-08,7.838065001581986e-09
1,Deaths,85,State of Israel,2,Female,14,45-49 years,339,Pertussis,2,Percent,1981,1.42068189493584e-07,3.305391815646253e-07,3.643801843258561e-08
1,Deaths,85,State of Israel,1,Male,14,45-49 years,339,Pertussis,3,Rate,1981,8.987228763990426e-06,1.9197502978401807e-05,3.0348472954635103e-06
1,Deaths,85,State of Israel,2,Female,14,45-49 years,339,Pertussis,3,Rate,1981,3.340228389980946e-05,7.813306896119146e-05,8.648112920071543e-06
1,Deaths,85,State of Israel,1,Male,15,50-54 years,339,Pertussis,1,Number,1981,7.561994285143519e-05,0.00019741409477204845,1.9547000991231695e-05
1,Deaths,85,State of Israel,2,Female,15,50-54 years,339,Pertussis,1,Number,1981,8.73131160670344e-05,0.00022701617879388882,1.7352943519880595e-05
1,Deaths,85,State of Israel,1,Male,15,50-54 years,339,Pertussis,2,Percent,1981,1.481361628270195e-07,3.906047333098038e-07,3.8018928693269106e-08
1,Deaths,85,State of Israel,2,Female,15,50-54 years,339,Pertussis,2,Percent,1981,2.4460688531643075e-07,6.344613394829094e-07,4.836790044727596e-08
1,Deaths,85,State of Israel,1,Male,15,50-54 years,339,Pertussis,3,Rate,1981,9.819757327541959e-05,0.0002563554573833025,2.5383093265783193e-05
1,Deaths,85,State of Israel,2,Female,15,50-54 years,339,Pertussis,3,Rate,1981,0.00010200018217105599,0.0002652029000428291,2.0271907360091806e-05
1,Deaths,85,State of Israel,1,Male,16,55-59 years,339,Pertussis,1,Number,1981,4.0726216622736624e-05,9.607423957184774e-05,1.4494732460366274e-05
1,Deaths,85,State of Israel,2,Female,16,55-59 years,339,Pertussis,1,Number,1981,0.0002061797243037932,0.0005953290511418638,3.186579719889528e-05
1,Deaths,85,State of Israel,1,Male,16,55-59 years,339,Pertussis,2,Percent,1981,4.966674352528432e-08,1.1705515944589914e-07,1.763354835889167e-08
1,Deaths,85,State of Israel,2,Female,16,55-59 years,339,Pertussis,2,Percent,1981,3.5028365386453387e-07,1.0146638623214318e-06,5.436202515522229e-08
1,Deaths,85,State of Israel,1,Male,16,55-59 years,339,Pertussis,3,Rate,1981,5.529195566892224e-05,0.0001304352094509648,1.9678776254999113e-05
1,Deaths,85,State of Israel,2,Female,16,55-59 years,339,Pertussis,3,Rate,1981,0.00023800729672343417,0.0006872288659889112,3.678485978607314e-05
1,Deaths,85,State of Israel,1,Male,22,All ages,339,Pertussis,1,Number,1981,0.0012427274458575068,0.002498168163633172,0.0005096956814808579
1,Deaths,85,State of Israel,2,Female,22,All ages,339,Pertussis,1,Number,1981,0.008713215643879718,0.020321535607116605,0.002391433624604267
1,Deaths,85,State of Israel,1,Male,22,All ages,339,Pertussis,2,Percent,1981,8.812981488486571e-08,1.7735221655050741e-07,3.611564474130525e-08
